Pinterest ID,Name,Description,Alt Text,URL
746964288346002441,"cebihy Large & Upgraded Fireside Chair, Bean Bag Chair, Mid-Century Foam Lounge Chair, Soft Togo Chair Lazy Floor Chair for Living Room, Bedroom, Salon & Office (Suede Antique White)","PRICES MAY VARY. 【Fireside Chair】With its inviting curves and stylish silhouette, the fireside chair is the ultimate blend of comfort and sophistication.Perfect for chilly evenings spent by the fire. 【Mid-Century Design】The use of foam padding and synthetic upholstery was a departure from traditional furniture-making techniques, which relied on natural materials such as wood and leather. This shift towards synthetic materials and mass production was a hallmark of the mid-century period, as desig","PRICES MAY VARY. 【Fireside Chair】With its inviting curves and stylish silhouette, the fireside chair is the ultimate blend of comfort and sophistication.Perfect for chilly evenings spent by the fire. 【Mid-Century Design】The use of foam padding and synthetic upholstery was a departure from traditional furniture-making techniques, which relied on natural materials such as wood and leather. This shift towards synthetic materials and mass production was a hallmark of the mid-century period, as desig",https://i.pinimg.com/736x/9f/d3/2d/9fd32d662d8576a11c5e8e2b7e163037.jpg
801781539928499820,BICE CHAIR - Natural Ash,"Bice is a slim and sometimes unusual chair. Its essential design is juxtaposed by its flap-ears backrest, which balances and characterises its structure.Miniforms is a furniture designer based in Venice.Or rather. Miniforms is a bizarre kind of: she wears colorful outfits with strange shapes and you can easily find her talking with young talented designers.Her motto is “Making Craftsmanship Last” because she believes in uniqueness: hands do the most part and machines help to keep up with the mod",the chair is made out of wood and has two different colored chairs on it's back,https://i.pinimg.com/736x/37/bf/d3/37bfd35c1bb88134a0a34d7c88a5de70.jpg
19351473392670562,Shaggy Leather Swivel Chair in NeKeia Leather,"NeKeia Fringe Leather Shaggy Swivel Chair Carefully created with hand-stripped leather from Johannesburg, South Africa, the Shaggy Swivel Chair presents an image of classic luxury with a touch of bohemian flair with long fringe pieces cascading down the exterior of the chair. This chair is available is fifteen different colors of leather, from cream stone to rose gold, each piece requiring five full hides of leather between the careful upholstery and fringe. This statement piece is outstanding enough on its own or as a statement piece in any room. When combined with other patterns and textures, this chair finds a way to work in every room of every design style, from modern to rustic.Leather sampling available upon request. Dimensions: 31.5"" W x 29.5"" D x 32.5"" H Color: NeKeia Leather - Baobab Tree (Green), Nile River (Navy), Oxblood, Saharan Sunset (Ochre) Made Of: Tanned Bovine Leather Made In: Johannesburg, South Africa Made-to-order: Please allow 12-14 weeks Specification Sheet Natural Materials - Leather",a red leather chair with fringes on it,https://i.pinimg.com/736x/ab/16/3f/ab163f64f0eaa3a350c3761495489857.jpg
7318418140679508,Futuristic Chair Design,,an orange chair sitting on top of a white floor next to a metal leg rest,https://i.pinimg.com/736x/1d/71/b2/1d71b21d17bb98eeabf5e5dcd23422cd.jpg
1125968673684769,"VIBORZ Modern Rocking Chair w/ Ottoman Upholstered/Fabric in Zebra | 37.4"" H X 40.2"" W X 46.1"" D | Wayfair","With a comfortable seat cushion and elegant rocking, the upholstered rocking chair creates the ultimate relaxation experience for you! Soft material, fit your body curve, make every moment full of comfort. Unique design, into the modern home aesthetics, for your space to add a warm atmosphere. Whether you are reading, chatting or taking a nap, the upholstered rocking chair is your best choice. Relax and unwind in the warm embrace of the upholstered rocking chair! VIBORZ Upholstery Color…",a living room with a black and white striped chair,https://i.pinimg.com/736x/ae/fc/91/aefc91d2857c4c493b2133c0f205f2c9.jpg
1019502434399162138,The Bow Chair,Bows Collection was born with the aim of offering these confidential pieces to design amateurs and collectors around the world. Bows Collection grew from a dream to an established name in the world of high end design. Building emotional connection through experiential settings.,Bows Collection was born with the aim of offering these confidential pieces to design amateurs and collectors around the world. Bows Collection grew from a dream to an established name in the world of high end design. Building emotional connection through experiential settings.,https://i.pinimg.com/736x/c8/e7/f4/c8e7f47228c5d4bfea58b6c51e3a892b.jpg
48061921632681226,ChairVogue Home Casual Solid Wood Sofa Rocking Chair Rocking Chair white/brownFaux Leather/Wood/Upholstered/Solid Wood in Beige…,"Experience unparalleled comfort with our high-quality rocking chair, featuring a high-density resilient sponge for a full, three-dimensional feel and uniform support. The entire frame is crafted from durable pine solid wood, ensuring long-lasting stability. The chair is upholstered in premium microfiber leather, which boasts scientific breathable pores and a wear-resistant, water-repellent finish. Its simple yet elegant design, coupled with breathable leather wrapping, offers a calm and…","a chair and ottoman in a room with a lamp on the wall behind it,",https://i.pinimg.com/736x/d3/4d/4e/d34d4ef0f10d5ba51efa7f60181ea977.jpg
97108935732339157,"1stdibs Club Chair - Collector Modern Cassette Armchair Boucle Contemporary Fabric, Oak",Cassete armchair was designed by Alter Ego for Collector. Underpinned by a minimalist and sophistication aesthetic of clean lines. Dimensions W 110 cm 43” D 85 cm 33” H 75 cm 29” Product features Structure in Smoked Oak wood. Upholstered in fabric. Product options Upholstery: Available in all collector leathers and fabrics. Available in client’s own material. Wood finishes: Available in all collector wood swatches. About COLLECTOR The Collector brand was born and Portugal and aims to be part of,a green chair with two balls on it's back and one arm in the shape of an egg,https://i.pinimg.com/736x/17/12/cf/1712cf82e84003cfd6b084241ef6df28.jpg
1000995454675358219,UPHOLSTERED BOUCLÉ WOOL ARMCHAIR,Upholstered armchair in textured bouclé wool blend fabric with an ash frame.,a chair and ottoman in a room with wood flooring next to a white box,https://i.pinimg.com/736x/13/47/b2/1347b22efc16cb16f58a53b3f0bf9b0c.jpg
6825836928879296,Interior Design Per La Casa,,a pink leather chaise lounge chair and ottoman,https://i.pinimg.com/736x/85/b8/36/85b8361abcb60498c29a8657b6b83ba4.jpg
3588874697209339,Bedroom Armchair,,a white chair sitting on top of a floor next to a wooden frame and wall,https://i.pinimg.com/736x/33/17/3a/33173a8fd3d8720352858eb4e41e26e3.jpg
1131599843855051609,Chair cushion - K.272 Tartan Vert / Bleu / Rouge / Ecru / 40x40cm (T.43) / Coton naturel,"100% cotton, hand-dyed. Filling : 100% natural cotton. One of TENSIRA's best sellers. The chair cushions are perfect for a dining room, kitchen or outdoor chairs. Their natural fiber filling makes them really comfortable! They are available in different shapes : - Chair cushion in square (ref. T.43) - Chair cushion in round (ref. T.66)",three pillows stacked on top of each other in front of a white wall and floor,https://i.pinimg.com/736x/3c/2b/6f/3c2b6f177ac8a0ab98c9679044038a93.jpg
450922981451407036,Copenhagen Series | Chair,Straight away the striking design of this stool catches the eye as it subverts expectations of any plain old design.Made up of just two tubes of metal wrapped in high density sponge intertwined to form this very creative form of engineering.This item can be produced in a large number of colours not listed online. Contact our friendly customer service staff to enquire about further colour options.,a red plastic chair sitting on top of a white floor next to a black object,https://i.pinimg.com/736x/ad/9e/df/ad9edf7a7f67e8f4fc7faedc0d3b3d79.jpg
324540716916790657,"Ava Lounge Chair, Chairs","Gently rounded corners and edges in a robust wood frame create the perfect hint of soft, inviting ambiance for a modern lounge chair. The Ava is a simple but sophisticated presentation that highlights the natural beauty of high-quality wood and pairs it with plush, inviting cushions that encourage relaxation and enjoyment. Features: Stark, straight frame pairs perfectly with plush cushions, Legs of varying widths create visual dimension and interest Robust framework creates a sculptural look and feel Beautiful hardwood construction with a natural stone tabletop Designed by Gregory Beson Available in outdoor or indoor materials and finishes As Shown: Teak, Upholstery Fabric, Natural Oil and Wax Finish Production Lead Time: 6-8 weeks Measurements: Dimensions: 32""W x 34""D x 28""H Seat Height: 15""H More options are available for this product. For inquiries, please contact our team at sales@claudehome.com. PRODUCT DETAILS Please note additional shipping fees will be invoiced separately and may not be fully charged at the point of checkout or included in the purchase price. For a quote, please reach out to sales@claudehome.com.",a wooden chair sitting on top of a floor next to a white wall and black pillow,https://i.pinimg.com/736x/13/41/d3/1341d37dab65d3f043a248388ad8f668.jpg
746964288350611595,"Mid Century Modern 360 Degree Barrel Swivel Accent Sofa Chair,Fluffy Velvet Fabric Lounge Wide Upholstered Pumpkin Reading Chair, Round Cloud Armchair for Living Room,Bedroom,Vanity(Burnt Orange)","PRICES MAY VARY. 【360 degree rotation】The 360-degree spinning armchair is designed for your leisure and comfort. The sturdy and wide base, wooden frame and metal turntable can achieve smooth and easy rotation. Sitting on it, you will fall in love with this chair that brings you a leisure and comfortable time. 【Multifunctional and Stylish】This accent armchair exudes a modern and trendy style that complements minimalist home decor and furniture seamlessly. Adding brightness and elegance to any spa",an orange chair sitting on top of a white rug,https://i.pinimg.com/736x/0d/02/c6/0d02c67820f7a21df8d007ce734dbdba.jpg
442619469660702977,Winston Walnut Chaise,"Inspired by the curving lines of a tree, the Winston is a stand out example of form meeting function. The generous width and custom neck-roll are designed for comfort while the channel tufting and subtle cantilevered frame is visually stunning. The Winston is an obvious favorite. This one is shown with a Herringbone, textured grey cotton-blend linen. Made to order in 7-10 weeks in sunny Los Angeles! 72ʺW × 36ʺD × 31ʺH 15.5"" seat height",a wooden chaise lounge chair sitting on top of a cement floor next to a white wall,https://i.pinimg.com/736x/a2/7e/c7/a27ec75331000f82ceb118859642e3e4.jpg
520939881902641464,45 Unusual Chair Designs (Best Examples of Craftsmanship),Humans have always loved art. But this love for art sometimes reaches another level and designers and creators endow us with pieces we could have never thought of! Let your brain dive into a little incredulity and get acquainted with the Unusual Chair Designs.,a black and white bowl sitting on top of a table,https://i.pinimg.com/736x/01/da/98/01da982fe25cf99ce11b556bc639812e.jpg
82331501692089387,Barricas Modern Oak Dining Chair by Laura Trenchard - 2101 for Craft Associates,"This piece ships free in the continental United States! Price includes FREE white glove shipping. *There may be an additional charge on pieces shipped to the West Coast*  Contact us for designer/trade pricing. Barricas Modern Oak Dining Chair by Laura Trenchard for - 2101 for Craft Associates Furniture Barricas Modern Oak Dining Chair by Laura Trenchard - 2101 for Craft Associates Furniture are expertly handcrafted in Oak and fabric. Each chair is constructed by our talented team by hand per client. The chairs are finished with a commercial grade matte finish that is durable and beautiful.    Craft Associates Furniture is proud each piece is made in the US. They strive to craft a product that will stand the test of time. They use the best materials and have the best craftsman in the business. We stand 100% behind this product. All pieces are available in: Teak, walnut or Oak   ""Modernism means freedom - freedom to mix, to choose, to change, to embrace the new but to hold fast to what is good."" - Edward Wormley designer: Laura Trenchard Manufacturer: Craft Associates® FurniturePeriod/Model: Mid Century ModernSpecs: Oak, Thick Weave FabricYardage:  dimensions  H: 30.25"" (76.84cm)W: 25.25"" (64.14cm) D: 22"" (55.88cm)Seat Height: "" (cm)Seat Width: "" (cm)Seat Depth: "" (cm)    pricing  Pricing to trade: YesInternational Shipping: Yes (please leave your address and phone number)   representationWe are very proud to have partnered with theSwankyAbode.com to bring these products to market.  **photography compliments of addisonjonesphotography.com**",a wooden chair made out of fabric on a white surface with no one around it,https://i.pinimg.com/736x/59/ae/b4/59aeb42f158b0e0bae2c63050acc4fac.jpg
319403798593597286,Rhea Chair,"Refresh your reading nooks and seating areas with this cushioned chair. Upholstered allover in printed polyester fabric, this chair features a circular structure with a cushioned seat and backrest that wraps around the front to form a cozy arm rest for additional support. Finished with clean, curving lines and a swivel base so you can rotate to the right position. Available exclusively at Urban Outfitters. Features - Modern arm chair from our Rhea furniture collection - Upholstered in…",an orange and white striped chair sitting on top of a table,https://i.pinimg.com/736x/78/a0/e9/78a0e999e28a947ba1465f9eb7c81f4b.jpg
31103053672667139,Vagari Chair,"Experience tranquility and grounded elegance with Vagari Chair's sweeping, minimalist design. Embrace calm and stability in sophisticated style.",a wooden chair sitting on top of a white floor next to a brown wall with no one in it,https://i.pinimg.com/736x/a3/8c/7b/a38c7b1aedd13017a92da1bc320b8ad3.jpg
381046818490222918,White Boucle Upholstery Rocking Chair Solid Wood Accent Chair in Walnut,"The well-balanced rocker is softly padded and finely upholstered with a fitted back using a subtly textured boucle fabric. The walnut wood is complemented by a Boucle Textured Wool style, white fabric, a combination inspired by modern design for a clean and organic feel. Fit into all scenes effortlessly, you can set it in the living room, bedroom, balcony, or anywhere you want to enjoy a lazy nap or leisure time.",a white rocking chair sitting on top of a rug next to a table with a lamp,https://i.pinimg.com/736x/1a/aa/9b/1aaa9bca490268e4a2f742b0f7583977.jpg
442619469661815078,Modern Tobo Armchair in Fabric Boucle Mustard and Smoked Oak by Collector Studio,"Modern Tobo Armchair in Fabric Boucle Mustard and Smoked Oak by Collector Studio, in New conditions. Designed from 2000",an upholstered chair with wooden legs and a yellow fabric seat cover on the back,https://i.pinimg.com/736x/bb/c2/65/bbc2654c750b168de39fe14018240020.jpg
832462312397791755,Aria Accent Chair - White,"Your home's newest accent The comfiest throne fit for a king or queen (or even a lowly jester). This piece will have you saying ""wow look at that cozy seat"", and it's the perfect addition to any home kingdom. Get comfy with our cozy chairs Meet the chair that's as soft as a lamb and as sturdy as a tree. With fabric blend, HD sponge filling, and a wooden frame, it's the perfect place to park your behind and let your worries dissipate... or at least take a well-deserved break from them. Sturdy and",a white chair sitting on top of a rug,https://i.pinimg.com/736x/ae/26/4b/ae264b13b2559c0bf100c706ffd3c3f5.jpg
747738344418746840,Isadora Lounge Chair,"The Isadora Lounge Chair is an elegant armchair designed by Paco Camús and the Agrippa Design Team for Agrippa. The armchair features a highly sculptural solid walnut frame with luxuriously upholstered seats, including a highly supportive back cushion. The Isadora Lounge Chair works well both in residential and commercial spaces, from living rooms and bedrooms to reception areas and hotel suites. VariantsIsadora is available in two solid wood versions: ash or American walnut, each available…",a white chair with a wooden arm and cushion,https://i.pinimg.com/736x/45/e9/e6/45e9e67ac371465d5a534ac965ee8898.jpg
1125968690193492,"Barrel Chair - Ambella Peregrine 30"" W Tufted Barrel Chair 28.5 H x 30.0 W x 32.0 D in red/black/brownSunbrella®/Wood/Chenille//Cotton/Velvet/Bouclé/Other Performance Fabrics | 28.5"" H X 30"" W X 32"" D…","This graceful lounge chair includes curving arms which create the illusion of wings. Buttoned and tufted on outside of arms and back. Trimmed in Beech wood. The back of the chair rests on nylon glides. Ambella Leg Color: Vintage Ebony, Body Fabric: Cloudy Day Ivory | Barrel Chair - Ambella Peregrine 30"" W Tufted Barrel Chair 28.5 H x 30.0 W x 32.0 D in red / black / brownSunbrella® / Wood / Chenille / Polyester / Cotton / Velvet / Bouclé / Other Performance Fabrics | 28.5"" H X 30"" W X 32"" D…","a white chair with black trim on the armrests and back end, sitting in front of a white background",https://i.pinimg.com/736x/b3/4d/65/b34d65d039da825c86ba2796bf4e28de.jpg
316026098831485014,"Arne Jacobsen Egg Chair, (Fritz Hansen, Denmark)","Learn more about Arne Jacobsen Egg Chair, (Fritz Hansen, Denmark) available at Cottone Auctions. Take a look now before it is too late!","a purple egg chair with chrome legs and footrests on a gray background,",https://i.pinimg.com/736x/aa/5f/57/aa5f57d1d3a42c4e6b18b88de69aad19.jpg
384494886956089636,"Kwok Hoi Chan Limande for Steiner, 1970s","Set of a pair oif Kwok Hoi Chan Limande chairs in green laminated letaher, ed. Steiner, France, 1970s. Chromed steel tube frame, plastic feet, green laminated leather, perfect conditons. Kwok Hoi Chan (1939 – 1987) was a Chinese architect and interior designer. He studied University of Architecture, Hong Kong. Interior design projects included furniture for Air India and the IBM offices in Hong Kong. 1966-68, Chan worked in a design studio, London, contributing to the interiors of the ocean liner Queen Elizabeth II. He subsequently, designed for Spectrum, the Netherlands. He created the cantilever in tubular steel with leather-covered thermoplastic material, an Alligator lounge chair, a Chromatic range, and Zen chair and the most famous Lemon Sole ""Limande"" lounge chair produced by Steiner in France.",two green chairs sitting next to each other in a room with white walls and concrete flooring,https://i.pinimg.com/736x/1a/2b/99/1a2b99a0cd1ada44e30607228cc7150e.jpg
1099863540246012305,Cherry wood rattan Armchair,"A retro rattan chair for both winter and summer uses the inverted '''''V'''' chair legs of the Chandigarh chair Combined with the large arc rattan backrest Give a more stable sense of practicality Soft bag & rattan seat Unlock the winter and summer mode, easily enjoy the four seasons Rattan chairs must be picked by home bloggers The combination of the large arc backrest and the inverted ""V"" chair legs of the Changjigar chair is a different innovation, visually aesthetically pleasing, and mor",a wooden chair sitting on top of a carpeted floor next to an open book,https://i.pinimg.com/736x/79/c1/d1/79c1d17c6bf0ddd10e8c17d4b5c1c852.jpg
48061921633656704,Everly Quinn - Piece Living Room Set brown in Orange | 6 | Wayfair Living Room Sets,"""Appreciate our suede sofa coffee table set, well-designed with special shape and comfortable rebound to achieve a pleasant sitting feeling. Whether it's for home or business, its durable characteristics will meet the needs and make your space look more beautiful and functional."" Everly Quinn | Everly Quinn - Piece Living Room Set brown in Orange | 6 | Wayfair Living Room Sets",a living room filled with furniture on top of a cement floor next to a white table,https://i.pinimg.com/736x/9b/7c/0a/9b7c0a76bca94a5eb6ddd11fa035813e.jpg
6473993208085946,Bolotas Armchair Pistachio | Carpenters Workshop Gallery,Discover Bolotas Armchair Pistachio on Carpenters Workshop Gallery.,a green chair sitting on top of a wooden base,https://i.pinimg.com/736x/ba/02/dd/ba02dd6616d8d9b75cca115a69e41a75.jpg
442619469670989516,Jell Armchair by Alter Ego Studio,"Artistic forms of the armchair, combined with the asymmetry, create an authentic and stylish look. This is complemented by the comfort and ergonomics of the product.",a white couch sitting next to a wooden table,https://i.pinimg.com/736x/e9/12/00/e91200860058f626a8115614f6aa4b0a.jpg
5770305768252543,"Marina Sling Chair by Chandler McLellan, Chairs","Amplify a sense of resourcefulness and functionality with the laid-back silhouette of a modern sling accent chair. From designer Chandler McLellan, it boasts timeless full grain nubuck leather in a warm, rich saddle brown, perfect for a variety of settings. Its strong frame is crafted in walnut and steel, with pipe-inspired details that bring a hint of industrial character to your living room. Features: A classic sling silhouette paired with exquisite leather highlights a modern accent chair Straightforward in a casual, functional way that inspires relaxation in your lounge space Sling is made from beautiful saddle brown full grain nubuck leather Made from walnut wood and steel to create a durable, beautiful frame From designer Chandler McLellan Finish: Walnut, Saddle Brown, Chrome Materials: Walnut, Full Grain Nubuck Leather, Steel Measurements: Overall Depth (in): 30D Seat Width (in): 23W Seat Depth (in): 19D Seat Height (in): 12H Back Height (in): 29H Shipping info: Production Lead Time: 4-8 weeks Please note additional shipping fees will be invoiced separately and may not be fully charged at the point of checkout or included in the purchase price. For a quote, please reach out to sales@claudehome.com.",a chair sitting on top of a white floor next to a light colored wall and window,https://i.pinimg.com/736x/e5/67/bd/e567bd02babcbe596741c775fe9c2ec2.jpg
1125968697436212,"SUPROT Simple modern home single rocking chair 36.2 H x 38.5 W x 42.5 D in Wood/Velvet/Solid Wood in Brown | 36.2"" H X 38.5"" W X 42.5"" D | Wayfair","High fuzz has rich color changes, is waterproof, dirt resistant, wear-resistant, and scratch resistant. Its surface has a layer of fine and dense short fuzz, which has a unique yin and yang effect, which is also the source of its high-end texture. SUPROT | SUPROT Simple modern home single rocking chair 36.2 H x 38.5 W x 42.5 D in Wood / Velvet / Solid Wood in Brown | 36.2"" H X 38.5"" W X 42.5"" D | Wayfair",a white and brown chair sitting in a living room next to a table with a vase on it,https://i.pinimg.com/736x/8b/3e/e7/8b3ee7540a5c6cd3fe2d396b5fdce023.jpg
442337994668631631,"Week of June 5, 2023 - Sight Unseen","A weekly Saturday recap to share with you our favorite links, discoveries, exhibitions, and more from the past seven days. This week: a set of very austere chairs, a contemporary take on Asian-influenced tableware, and a Barcelona apartment that’s reminiscent of a lemon meringue pie.",a white couch sitting on top of a cement floor,https://i.pinimg.com/736x/8e/d0/ab/8ed0ab1b3c8dc326530ddbbfa81afe7f.jpg
18014467257238821,Chair Art Deco,,a wooden chair with a purple and yellow patterned seat cover on it's back,https://i.pinimg.com/736x/e5/8c/4f/e58c4fe6c31676720a71527bf8599235.jpg
14988611254382935,Reupholstering Chairs,,two blue sculptures sitting next to each other,https://i.pinimg.com/736x/d0/47/90/d04790daff244820941ae0aac56d23e3.jpg
1900024838606823,Unique Dining Chairs,,a purple chair sitting on top of a brown floor,https://i.pinimg.com/736x/66/cc/bb/66ccbbf1a130c88c783052d7280980c2.jpg
242490761179414340,"Soffi Swivel Chair, Fabric, Shell at Design Within Reach","Comfort comes full circle in the Soffi Swivel Chair (2023), the first upholstery design by Gabriel Tan. With an eye to balancing sleek and soft, Tan took inspiration from the friendly, expressive shapes of inflatable furniture from the ’60s and ’70s, but in a luxe reinterpretation. “I wanted to design something soft and voluminous that gives an emotional feeling of comfort and protection,” says the designer. Made in Italy. | Soffi Swivel Chair, Fabric, Shell at Design Within Reach",a white chair with a rounded back and arms,https://i.pinimg.com/736x/62/7d/62/627d625eafd68ad84953d8264c31e70f.jpg
97108935732781434,Studio Jig Wood Legless Floor Style Bentwood Modern Japanese Chair,"Legless floor chair in the Japanese modern style. In tradition Japanese style, floor chair is set on traditional Tatami Igusa floor along with table. Made of Yoshino cedar which is a famous wood grown in the Yoshino district in Japan. It has characteristic streamlined combined back and arms. Seat fabric is 63% cotton and 37 linen. Seven colors are choosable. Production Lead time is depending on maker's schedule. Please ask us in advance.",the curved chair is made from wood and fabric,https://i.pinimg.com/736x/dd/be/25/ddbe2590bc40edaa6112de70b9ea2323.jpg
4611475037020086272,Wabi-sabi Style Comic Chair Retro Living Room Leisure Makeup Chair Single Sofa Chair Backrest Love,Wabi-sabi Style Comic Chair Retro Living Room Leisure Makeup Chair Single Sofa Chair Backrest Love,a small chair with a black pillow on it's seat and a fishbone design on the back,https://i.pinimg.com/736x/5c/4d/49/5c4d49dd5f1b394becf1dfad258f2e1d.jpg
1019502434394632446,Raja Chair,"The chair’s design features a singular element: a wooden plank cut at an acute angle. This form shapes the legs, seat, and backrest as it bends to embrace the body. The design is then enhanced by an upholstered seat available in a neutral bouclé or a lush tinted velvet carefully paired to match each wood finish.   The Raja chair is made to order with a lead time of 18-20 weeks. Every piece is made in the United States in collaboration with skilled craftspeople and using premium natural materials sourced as locally as possible.",a wooden chair sitting on top of a white floor next to a wall with a shadow cast on it,https://i.pinimg.com/736x/f9/f7/09/f9f709dcd0131bd4b89a089ceb8f4984.jpg
494059021636564376,Sculptural Chairs Inspired by Art by Benjamin Nordsmark,Designer Benjamin Nordsmark recently built four sculptural chairs inspired by 4 artists as a way to challenge himself through craftsmanship and creativity.,a wooden chair that has been painted white and blue,https://i.pinimg.com/736x/90/24/fa/9024fabcdeaf19115b9963e44edd66c4.jpg
97108935742272748,"Olivier Santini Lounge Chair - Mw02 Transparent Panels Outdoor Mw Designer Furniture. French Bauhaus Stainless Steel, Fabric, Altuglas, Foam","Elevating furniture to an artistic dimension, the MW02 outdoor armchair transforms and enhances any exterior space it inhabits. Its abstract silhouette and lounge-inspired seat bring a modern, luminous dynamic, enriched by a subtle vintage touch. The MW02 features ultra-durable PMMA panels available in transparent, smoked bronze, or smoked gray-blue finishes, ensuring both elegance and resilience for outdoor use. Its seat, composed of six independent and removable cushions, is crafted with Calip",a red chair sitting on top of a wooden floor next to a mirror with holes in it,https://i.pinimg.com/736x/b0/20/cd/b020cd56aff0137edd143d42ee16c2b9.jpg
2322237301731185,"Laurent 2-Piece Wedge Chaise Sectional (111.5"")","KEY DETAILS Solid and engineered wood frame. Solid wood legs in a Blonde or Cool Walnut finish. High-gauge sinuous spring and webbed seat cushion support. Seat cushion has fiber-wrapped, high-resiliency polyurethane foam cores. Seat firmness: Medium. On a scale from 1 to 5 (5 being firmest), we rate it a 4. Sectional pieces attach via alligator clips (included). This contract-grade item is manufactured to meet the demands of commercial use in addition to residential. See more . Made in China. Patent pending. How to measure for delivery",a living room filled with furniture on top of a hard wood floor covered in white rugs,https://i.pinimg.com/736x/d5/81/95/d58195382738b9530aff24923899387b.jpg
82894449387070288,Jylin Woven Sculptural Chair,"Shop the Jylin Woven Sculptural Chair and more at AnthroHome today. Read customer reviews, discover product details and more.",a cat sitting on top of a blue and white couch next to a wooden floor,https://i.pinimg.com/736x/ea/5c/4d/ea5c4dbe2590f5d349bed525dedc155f.jpg
399061216975392887,These Unconventional Chairs Will Make You Question What a Chair Is,"When it comes to chairs, these are more than just a seat.","a chair made out of wood and plastic with two wooden handles on each side, sitting in front of a white background",https://i.pinimg.com/736x/b0/5d/d4/b05dd42b8f854436d53da3da8faa5535.jpg
604749056214318966,Chair Designs that will leave you floored - Yanko Design,"I saw an interesting video the other day, a simple, elegant yet funny twist that showcased how horizontal surfaces inspire us to lean on, may it be a wall, a st",two yellow chairs sitting next to each other in front of a window on top of a black floor,https://i.pinimg.com/736x/7c/95/5c/7c955c5e81e28aa14b26660f292d319a.jpg
442619469667054365,"Laila Wingback Chair in Velvet attributed to Ilmari Lappalainen for Asko, 1950s","Beautiful wingback chair, model 'Laila' designed by Ilmari Lappalainen for Asko Finland in the 1950s. The chair is in overal good condition. Supports and sits very good. Reupholstered with the current green ton sur ton velvet in the 1970s. This piece is attributed to the mentioned designer/maker. It has no attribution mark and no official proof of authenticity, however it is well documented in design history. I take full responsibility for any authenticity issues arising from misattr",a green chair sitting on top of a hard wood floor next to a white wall,https://i.pinimg.com/736x/57/7a/68/577a680f02f97ded792a99731c31d415.jpg
142637513191106778,"Afra and Tobia Scarpa ""925"" Easy Chairs for Cassina, 1966, Set of 2","Afra & Tobia Scarpa ""925"" easy chairs for Cassina, plywood and black leather, Italy, 1966, set of two. In 1966 Afra & Tobia Scarpa designed the ""925"" chair, realized in walnut and leather. The armchair is inspired by a sketch made in 1943 by the architect Carlo Scarpa, Tobia's father, and uses the solutions adopted for the ""121"" chair. The overall measurements and thickness of the planks find completely new proportions: the side of the seat increases, the height of the feet, and the design of the back are modified to create an enveloping shape. The initial idea is to put together a cube with a petal. The elegance of a petal becomes the back of the chair, and the structure is the cube that indicates the object's solidity. An elegant lounge chair is characterized by the formal rigidity of the frame, which contrasts with the lightness of the shape of the backrest. The seat's comfort is entrusted to the anatomical conformation and the natural elasticity of the cantilevered backrest on the crosspiece. Our atelier carefully checked the chairs. All the signs and imperfections on the surface are natural leather features, enhancing the material's natural beauty. Our atelier offers custom restoration and special reupholstering on request. Contact us to create the object you desire.",a black chair sitting on top of a cement floor next to a white brick wall,https://i.pinimg.com/736x/86/f6/16/86f6167820163c7644e4826efaed64d2.jpg
401242648069453878,Peter Shire: Icon in the Remaking - Gallery - DuJour,"""I am either blessed or cursed with knowing how to make things."" LA artist",an orange and green object sitting next to each other on a white surface with a red chair,https://i.pinimg.com/736x/06/48/54/064854aae37a3da966153fdc72be45c8.jpg
1004654629375412369,,,an orange leather chair on a metal base,https://i.pinimg.com/236x/b3/02/10/b30210f0d84dc35ecfab1ab27417ead9.jpg
112027110679829386,"Ubesgoo Velvet Swivel Accent chair with Ottoman, TV Chair sofa for Living room, Green, Size:73""","1.High quality soft velvet fabric ,Metal frame and Black metal Legs. It can make you more comfortable to watch movies or play video games or more. 2.With a slight modern medieval style, Chair and Ottoman all use modular suture design,make it more luxurious while being comfortable. 3.It can be easily integrated into your living room, bedroom and game room, making the space more beautiful. 4.This chair is 31.73"" wide,250 pounds of load bearing.Large man don't worry uncomfortable and falling down.Y",a green chair and ottoman on a white background,https://i.pinimg.com/736x/20/47/a1/2047a169507da8fdc29528f50739ee2c.jpg
498070040058416931,"Archioo products - Furniture, Design and Lighting","Inspired by the Ferris wheel, or ""chakdol"" in Gujarati, this revolving chair exceeds mere furniture to become a captivating piece in any space. Its dynamic design not only evokes memories of carefree fairground days but also offers a seamless transition between spaces with its rotating motion.",a wooden chair sitting next to a vase on top of a table in a room,https://i.pinimg.com/736x/51/a7/12/51a712612c195697ef035cf0321e91be.jpg
381046818480139321,Modern Wood Accent Chair Camel Velvet Upholstered Arm Chair,"Drawing inspiration from cafe chairs, this chair brings a dash of elegant influence to any entertainment ensemble. Crafted from birch and upholstered in velvet, this chair adding an sleek look while ensuring strength and stability. As a refined and elegant presentation, this arm chair combines modern style and exceptional comfort when you furnish your room!- Material: Birch, Velvet, Foam, Stainless steel- Finish/Color: Camel- Overall Dimensions: 22.8""W x 21.7""D x 28.3""H (580mmW x 550mmD x 720mmH",a beige chair sitting in front of a wall with vertical stripes on the back and sides,https://i.pinimg.com/736x/48/ed/3a/48ed3a66e40d9f5a78b9a8799b18c6af.jpg
